iter	Logloss
548	0.011292912
549	0.01127101715
550	0.01125599888
551	0.01124843293
552	0.01122405765
553	0.01120226391
554	0.01118113658
555	0.01116614365
556	0.01114387477
557	0.01107442457
558	0.01102045598
559	0.01098569494
560	0.01096162858
561	0.01093521429
562	0.01091908822
563	0.01088635994
564	0.01087638143
565	0.01085079219
566	0.01084901208
567	0.01083528145
568	0.01083527737
569	0.01083527329
570	0.01078865435
571	0.01075321008
572	0.01075319348
573	0.01073572849
574	0.01073407712
575	0.01073396157
576	0.01072735042
577	0.01067177801
578	0.01067058172
579	0.01065734014
580	0.01063570189
581	0.01062656757
582	0.01060531693
583	0.01060522701
584	0.01060520837
585	0.01059027523
586	0.01057246377
587	0.01056520514
588	0.01054757169
589	0.01054747294
590	0.01054625679
591	0.0105402408
592	0.010522185
593	0.01051045514
594	0.01051045351
595	0.01048929197
596	0.01048015492
597	0.01045014977
598	0.01043004127
599	0.01043003705
600	0.01042878299
601	0.01040379872
602	0.01030191287
603	0.01029152055
604	0.01027664526
605	0.01023534904
606	0.01023531395
607	0.01021391401
608	0.01018908824
609	0.01015314258
610	0.01013300589
611	0.01009688776
612	0.01006859911
613	0.01006859039
614	0.01005884809
615	0.01004286078
616	0.01003040348
617	0.01000300415
618	0.009959316125
619	0.009959303488
620	0.009959303488
621	0.009939948198
622	0.009909346512
623	0.009887551183
624	0.009879222724
625	0.009879150228
626	0.00984150944
627	0.009838194053
628	0.009831825659
629	0.009795381612
630	0.009758350116
631	0.009699997962
632	0.009663323606
633	0.009646620392
634	0.009639501469
635	0.009577577424
636	0.009572733871
637	0.009567356133
638	0.009528775213
639	0.009528682751
640	0.009520613735
641	0.009492057814
642	0.009492050865
643	0.009492050865
644	0.009451802467
645	0.00941884313
646	0.009392635682
647	0.009361217439
648	0.009346628683
649	0.009336322632
650	0.00931945081
651	0.00930208898
652	0.009283860783
653	0.009283847838
654	0.0092738287
655	0.009246054588
656	0.009235370102
657	0.009201104957
658	0.009149380226
659	0.009141146341
660	0.009140876762
661	0.009130233063
662	0.00911671299
663	0.009093053093
664	0.009080131146
665	0.009058480729
666	0.009049198614
667	0.009022318976
668	0.009006818371
669	0.008980806348
670	0.008935221326
671	0.00890192988
672	0.008886971851
673	0.008877586118
674	0.008874409846
675	0.008831150785
676	0.008815778636
677	0.008783922317
678	0.00876115691
679	0.008740674086
680	0.008727119747
681	0.008720091067
682	0.008701222419
683	0.008701153141
684	0.008701147656
685	0.00869564208
686	0.008691480748
687	0.008678212383
688	0.008664050198
689	0.008659632105
690	0.008659626086
691	0.008659615486
692	0.008643287324
693	0.008637194426
694	0.008605220441
695	0.008589405917
696	0.008583778721
697	0.008579551182
698	0.008571675572
699	0.008555968313
700	0.008538954606
701	0.008530383687
702	0.008515413523
703	0.008511424972
704	0.008483530788
705	0.008458265464
706	0.008458262468
707	0.008441691044
708	0.008437617016
709	0.008414054718
710	0.008408244698
711	0.008392802149
712	0.008374961928
713	0.008362222101
714	0.008362222101
715	0.008358796758
716	0.008358796758
717	0.008350799499
718	0.008328680207
719	0.00832125601
720	0.008294934867
721	0.008269385832
722	0.008238610193
723	0.008213916739
724	0.008199593748
725	0.008191757351
726	0.008174944096
727	0.008174944096
728	0.008174907792
729	0.00817487921
730	0.008174861471
731	0.008174801556
732	0.008174762872
733	0.008174762005
734	0.008174748376
735	0.008174712694
736	0.008174689115
737	0.008174678964
738	0.00817464024
739	0.008174610932
740	0.008174593516
741	0.008174593516
742	0.008174595906
743	0.008174589919
744	0.008174573382
745	0.008174568191
746	0.008174497308
747	0.008174482057
748	0.008174472329
749	0.008174467116
750	0.008153184073
751	0.008153184073
752	0.008152533033
753	0.008146219561
754	0.008136843995
755	0.008136825022
756	0.008136825022
757	0.008136825022
758	0.008136825022
759	0.008136825022
760	0.008136825022
761	0.008136819395
762	0.008136817312
763	0.008136804862
764	0.008136783704
765	0.008136289228
766	0.008136284923
767	0.008136252066
768	0.008136204144
769	0.008124907306
770	0.008124887831
771	0.008093308991
772	0.008093236877
773	0.008093222046
774	0.008093209455
775	0.008092750147
776	0.008092735206
777	0.008092718529
778	0.008092714028
779	0.008092699891
780	0.008092699891
781	0.008091772918
782	0.008091772918
783	0.008091773956
784	0.008091745028
785	0.008091741142
786	0.008091736924
787	0.008091652995
788	0.008091652995
789	0.008091651549
790	0.008090112341
791	0.008090067052
792	0.008090000982
793	0.008089985535
794	0.008089986678
795	0.008089977046
796	0.008089981133
797	0.00808996438
798	0.00808996173
799	0.008089955692
800	0.008089958473
801	0.008089952288
802	0.008089938208
803	0.008089930696
804	0.008089911866
805	0.00808988052
806	0.008071309586
807	0.008059810626
808	0.008040493913
809	0.008040493913
810	0.00804044955
811	0.00804044267
812	0.008040429132
813	0.008040123747
814	0.008040038047
815	0.008040031915
816	0.008039486822
817	0.008039472413
818	0.008039457471
819	0.008039455944
820	0.008039049534
821	0.008039029343
822	0.008038991903
823	0.008038981641
824	0.008038972715
825	0.00803895472
826	0.008038958122
827	0.008029135124
828	0.008021513899
829	0.008021476853
830	0.008009947341
831	0.008005837232
832	0.007999223513
833	0.00798452039
834	0.007984495717
835	0.007950208812
836	0.007924716829
837	0.007913476097
838	0.007913466978
839	0.007913458783
840	0.007913458409
841	0.007913440516
842	0.007913433994
843	0.007913423976
844	0.007913413312
845	0.007913395955
846	0.007913395955
847	0.007913383724
848	0.007913362124
849	0.007913345995
850	0.007913311613
851	0.007913310057
852	0.007905569923
853	0.007885915056
854	0.00787079476
855	0.007851602732
856	0.007851593717
857	0.007831381967
858	0.007815895486
859	0.007810577197
860	0.007810566604
861	0.00780609259
862	0.00780609259
863	0.007796898809
864	0.007796898383
865	0.007780485141
866	0.007769080851
867	0.007758887675
868	0.007757592743
869	0.00774059751
870	0.00771657853
871	0.00771656921
872	0.007709151575
873	0.00769773505
874	0.007688818543
875	0.007675871903
876	0.007667080322
877	0.007667073901
878	0.007663274644
879	0.007650189253
880	0.007608511374
881	0.00758798047
882	0.007587955763
883	0.007578990499
884	0.007569006826
885	0.007532164768
886	0.007532160688
887	0.0075180926
888	0.007512949103
889	0.007512950591
890	0.00751293917
891	0.007494051834
892	0.007481069784
893	0.007468530125
894	0.007459289652
895	0.007443077371
896	0.007381114992
897	0.007381114992
898	0.007371633493
899	0.007358948138
900	0.007353128353
901	0.007340875648
902	0.007334498869
903	0.007329964708
904	0.007329940543
905	0.007314762683
906	0.007299975768
907	0.007269649706
908	0.007269631941
909	0.007246878511
910	0.007246328125
911	0.007235385253
912	0.007225424811
913	0.007225424811
914	0.007225375204
915	0.007225342125
916	0.007225335164
917	0.0072253157
918	0.007225307752
919	0.007225289922
920	0.007223129686
921	0.007213662463
922	0.007213647377
923	0.007213638909
924	0.007213621434
925	0.007213584302
926	0.007213578355
927	0.007213567563
928	0.007213553401
929	0.007205946262
930	0.007205938931
931	0.007205908901
932	0.007205900781
933	0.007195987933
934	0.007189159359
935	0.007189109648
936	0.007189084252
937	0.007182687675
938	0.007182679661
939	0.007178648709
940	0.007178633116
941	0.007172145254
942	0.007172121106
943	0.007149631734
944	0.007128503305
945	0.007076690687
946	0.007066196891
947	0.007066196891
948	0.00705222714
949	0.007028083229
950	0.007028083229
951	0.007028064217
952	0.007028055112
953	0.007028055112
954	0.007028042526
955	0.007028042526
956	0.007027998257
957	0.007027961185
958	0.007027952472
959	0.00702792991
960	0.007027918042
961	0.007027901547
962	0.007027891674
963	0.007027792612
964	0.007027757371
965	0.007027739896
966	0.007027700984
967	0.007027688475
968	0.0070276755
969	0.007027673519
970	0.007027651346
971	0.007027624545
972	0.007027534288
973	0.007027534288
974	0.007027531641
975	0.007027510831
976	0.007027509947
977	0.00702750051
978	0.007027489118
979	0.007027468915
980	0.007027469
981	0.007026604835
982	0.007026592675
983	0.007026588476
984	0.007026577923
985	0.007026574975
986	0.007026566684
987	0.007026551861
988	0.007026541532
989	0.007026533291
990	0.00702652371
991	0.00702650793
992	0.007026506427
993	0.00702648123
994	0.007024243038
995	0.007024214589
996	0.007024201198
997	0.007024190588
998	0.007024175139
999	0.007018770834
